Date,TimeStamp,Campaign_ads_name,Project,Campaign_ads_ID,Ad_group_name,Placement_URL,Ad_type,Keywords,Currency_code,Cost,impressions,Clicks,Video_views,Conversions,Advertising_position,CR,TRUE_FALSE
6/2/2019,2019-06-07 02:01:01 UTC,SEM_Cassandra_Retails,Cassandra,1980166496,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.worldbank.org/,Image ad,National Security,VND,0,2,0,0,2,2.7,0.15,FALSE
6/3/2019,2019-06-08 03:01:00.999999 UTC,GDN_Brand awaren_Galinburg_World_ and reach-Display-1,Galinburg,1917120641,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nytimes.com/,Responsive search ad,Innovation,VND,115235,19270,85,0,3,2.7,0.15,FALSE
6/3/2019,2019-06-08 04:01:01 UTC,GDN_Brand awaren_Galinburg_World_ and reach-Display-Nod 2,Galinburg,1961240827,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nationalgeographic.com/,Expanded text ad,Financial Industry,VND,201243,30484,201,0,1,3.6,0.15,FALSE
6/3/2019,2019-06-08 05:01:01 UTC,GDN_Cassandra-Display- KV3,Cassandra,1961254468,Ad group 1 - BK1 - All,https://www.howstuffworks.com/,Image ad,Olympic Tokyo 2034,VND,135950,24891,72,0,1,3.6,0.15,FALSE
6/3/2019,2019-06-08 06:01:00.999999 UTC,SEM-Cassandra-HR1,Cassandra,1980306223,Ad group 1 - BK1 - All,Mobile App,Responsive search ad,Republic Holiday,VND,2968,202,2,0,2,3.6,0.15,FALSE
6/3/2019,2019-06-08 07:01:01 UTC,SEM_Cassandra-Brand #2,Cassandra,1917978903,Ad group 1 - BK1 - Placement,Wikidich.com,Expanded text ad,API Bok,VND,6576,134,18,0,2,2.7,0.15,FALSE
6/3/2019,2019-06-08 08:01:01 UTC,SEM_Cassandra-World-headhunter,Cassandra,1970519510,Ad group 1 - BK1 - Placement,https://www.worldbank.org/,Image ad,Thinking about China,VND,2496,19,1,0,3,2.7,0.15,FALSE
6/3/2019,2019-06-08 09:01:00.999999 UTC,SEM_Cassandra-World-recruiment,Cassandra,1971158871,Ad group 1 - BK1 - Placement,https://www.nytimes.com/,Responsive search ad,Energy,VND,1609,144,1,0,1,2.7,0.15,FALSE
6/3/2019,2019-06-08 10:01:01 UTC,SEM_Cassandra-Search-Bank,Cassandra,1918272637,Ad group 1 - Nod 2 - Placement,https://www.nationalgeographic.com/,Expanded text ad,National Security,VND,0,16,0,0,1,2.7,0.15,FALSE
6/3/2019,2019-06-08 11:01:01 UTC,SEM_Cassandra-Search-World-Jobs,Cassandra,1917939744,Ad group 1 - Nod 2 - Placement,https://www.howstuffworks.com/,Image ad,Innovation,VND,75910,3005,37,0,3,2.7,0.1,FALSE
6/3/2019,2019-06-08 12:01:00.999999 UTC,SEM_Cassandra_FMCG,Cassandra,1980162614,Ad group 1 - Nod 2 - Placement,Mobile App,Responsive search ad,Financial Industry,VND,0,7,0,0,3,2.7,0.1,FALSE
6/3/2019,2019-06-08 13:01:01 UTC,SEM_Cassandra_Finance,Cassandra,1980857190,Ad group 1 - Nod 2- Topic,Wikidich.com,Expanded text ad,Olympic Tokyo 2035,VND,1254,88,1,0,1,2.7,0.1,FALSE
6/3/2019,2019-06-08 14:01:01 UTC,SEM_Cassandra_MKT1,Cassandra,1978660208,Ad group 1 - Nod 2- Topic,https://www.worldbank.org/,Image ad,Republic Holiday,VND,256,142,1,0,3,3.6,0.1,FALSE
6/3/2019,2019-06-08 15:01:00.999999 UTC,SEM_Cassandra_Manufacture,Cassandra,1980780387,Ad group 1 - Nod 2- Topic,https://www.nytimes.com/,Responsive search ad,API Bok,VND,4638,105,3,0,3,2.7,0.1,FALSE
6/3/2019,2019-06-08 16:01:01 UTC,SEM_Cassandra_Retails,Cassandra,1980166496,Ad group 1_Placement,https://www.nationalgeographic.com/,Expanded text ad,Thinking about China,VND,0,11,0,0,3,2.7,0.1,FALSE
6/4/2019,2019-06-09 17:01:01 UTC,GDN_Brand awaren_Galinburg_World_ and reach-Display-1,Galinburg,1917120641,Ad group 1_Placement,https://www.howstuffworks.com/,Image ad,Energy,VND,55620,8601,36,0,3,2.7,0.1,FALSE
6/4/2019,2019-06-09 18:01:00.999999 UTC,GDN_Brand awaren_Galinburg_World_ and reach-Display-Nod 2,Galinburg,1961240827,Ad group 1_Topic,Mobile App,Responsive search ad,National Security,VND,53481,10467,54,0,3,3.6,0.1,FALSE
6/4/2019,2019-06-09 19:01:01 UTC,GDN_Cassandra-Display- KV3,Cassandra,1961254468,Ad group 1_Placement,Wikidich.com,Expanded text ad,Innovation,VND,48182,14392,25,0,1,3.6,0.1,FALSE
6/4/2019,2019-06-09 20:01:01 UTC,SEM-Cassandra-HR1,Cassandra,1980306223,Ad group 1_Topic,https://www.worldbank.org/,Image ad,Financial Industry,VND,0,190,0,0,1,3.6,0.1,FALSE
6/4/2019,2019-06-09 21:01:00.999999 UTC,SEM_Cassandra-Brand #2,Cassandra,1917978903,Ad group 1_ Brand KW_P1_May 17,https://www.nytimes.com/,Responsive search ad,Olympic Tokyo 2036,VND,12306,118,18,0,2,3.6,0.1,FALSE
6/4/2019,2019-06-09 22:01:01 UTC,SEM_Cassandra-World-headhunter,Cassandra,1970519510,Ad group 1_ Brand KW_P1_May 17,https://www.nationalgeographic.com/,Expanded text ad,Republic Holiday,VND,0,28,0,0,1,3.6,0.1,FALSE
6/4/2019,2019-06-09 23:01:01 UTC,SEM_Cassandra-World-recruiment,Cassandra,1971158871,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.howstuffworks.com/,Image ad,API Bok,VND,0,171,0,0,3,3.6,0.1,FALSE
6/4/2019,2019-06-10 00:01:00.999999 UTC,SEM_Cassandra-Search-Bank,Cassandra,1918272637,Ad group 1_BK Pro KW_P1_Jobs_17/5,Mobile App,Responsive search ad,Thinking about China,VND,0,19,0,0,2,2.7,0.1,FALSE
6/4/2019,2019-06-10 01:01:01 UTC,SEM_Cassandra-Search-World-Jobs,Cassandra,1917939744,Ad group 1_BK Pro KW_P1_Jobs_17/5,Wikidich.com,Expanded text ad,Energy,VND,57186,2575,30,0,1,3.6,0.1,FALSE
6/4/2019,2019-06-10 02:01:01 UTC,SEM_Cassandra_FMCG,Cassandra,1980162614,Ad group 1_BK Pro KW_P1_GAM_12D6/5 #2,https://www.worldbank.org/,Image ad,National Security,VND,0,12,0,0,1,2.7,0.1,FALSE
6/4/2019,2019-06-10 03:01:00.999999 UTC,SEM_Cassandra_Finance,Cassandra,1980857190,Ad group 1_BK Pro KW_P1_GAM_12D6/5 #2,https://www.nytimes.com/,Responsive search ad,Innovation,VND,2695,68,1,0,2,3.6,0.1,FALSE
6/4/2019,2019-06-10 04:01:01 UTC,SEM_Cassandra_MKT1,Cassandra,1978660208,Ad group 2_ BK Pro KW_P1_Headhunter_16/5,https://www.nationalgeographic.com/,Expanded text ad,Financial Industry,VND,2477,131,1,0,3,2.7,0.1,FALSE
6/4/2019,2019-06-10 05:01:01 UTC,SEM_Cassandra_Manufacture,Cassandra,1980780387,Ad group 2_ BK Pro KW_P1_Headhunter_16/5,https://www.howstuffworks.com/,Image ad,Olympic Tokyo 2037,VND,8468,181,6,0,3,3.6,0.1,FALSE
6/4/2019,2019-06-10 06:01:00.999999 UTC,SEM_Cassandra_Retails,Cassandra,1980166496,Ad group 1 - BK1 - All,Mobile App,Responsive search ad,Republic Holiday,VND,0,6,0,0,3,2.7,0.1,FALSE
6/5/2019,2019-06-11 07:01:01 UTC,GDN_Brand awaren_Galinburg_World_ and reach-Display-1,Galinburg,1917120641,Ad group 1 - BK1 - All,Wikidich.com,Expanded text ad,API Bok,VND,28354,3540,19,0,3,2.7,0.1,FALSE
6/5/2019,2019-06-11 08:01:01 UTC,GDN_Brand awaren_Galinburg_World_ and reach-Display-Nod 2,Galinburg,1961240827,Ad group 1 - BK1 - Placement,https://www.worldbank.org/,Image ad,Thinking about China,VND,24599,4803,20,0,2,3.6,0.1,FALSE
6/5/2019,2019-06-11 09:01:00.999999 UTC,GDN_Cassandra-Display- KV3,Cassandra,1961254468,Ad group 1 - BK1 - Placement,https://www.nytimes.com/,Responsive search ad,Energy,VND,16955,2931,9,0,3,2.7,0.1,FALSE
6/5/2019,2019-06-11 10:01:01 UTC,SEM-Cassandra-HR1,Cassandra,1980306223,Ad group 1 - BK1 - Placement,https://www.nationalgeographic.com/,Expanded text ad,National Security,VND,3941,202,2,0,2,3.6,0.1,FALSE
6/5/2019,2019-06-11 11:01:01 UTC,SEM_Cassandra-Brand #2,Cassandra,1917978903,Ad group 1 - Nod 2 - Placement,https://www.howstuffworks.com/,Image ad,Innovation,VND,18973,149,32,0,1,2.7,0.1,FALSE
6/5/2019,2019-06-11 12:01:00.999999 UTC,SEM_Cassandra-World-headhunter,Cassandra,1970519510,Ad group 1 - Nod 2 - Placement,Mobile App,Responsive search ad,Financial Industry,VND,2901,28,2,0,1,3.6,0.1,FALSE
6/5/2019,2019-06-11 13:01:01 UTC,SEM_Cassandra-World-recruiment,Cassandra,1971158871,Ad group 1 - Nod 2 - Placement,Wikidich.com,Expanded text ad,Olympic Tokyo 2038,VND,7068,106,3,0,3,3.6,0.1,FALSE
6/5/2019,2019-06-11 14:01:01 UTC,SEM_Cassandra-Search-Bank,Cassandra,1918272637,Ad group 1 - Nod 2- Topic,https://www.worldbank.org/,Image ad,Republic Holiday,VND,2108,24,1,0,3,3.6,0.1,FALSE
6/5/2019,2019-06-11 15:01:00.999999 UTC,SEM_Cassandra-Search-World-Jobs,Cassandra,1917939744,Ad group 1 - Nod 2- Topic,https://www.nytimes.com/,Responsive search ad,API Bok,VND,58196,2949,28,0,1,3.6,0.1,FALSE
6/5/2019,2019-06-11 16:01:01 UTC,SEM_Cassandra_FMCG,Cassandra,1980162614,Ad group 1 - Nod 2- Topic,https://www.nationalgeographic.com/,Expanded text ad,Thinking about China,VND,7563,14,4,0,2,3.6,0.1,FALSE
6/5/2019,2019-06-11 17:01:01 UTC,SEM_Cassandra_Finance,Cassandra,1980857190,Ad group 1_Placement,https://www.howstuffworks.com/,Image ad,Energy,VND,0,132,0,0,1,3.6,0.1,FALSE
6/5/2019,2019-06-11 18:01:00.999999 UTC,SEM_Cassandra_MKT1,Cassandra,1978660208,Ad group 1_Placement,Mobile App,Responsive search ad,National Security,VND,2435,112,1,0,2,2.7,0.1,FALSE
6/5/2019,2019-06-11 19:01:01 UTC,SEM_Cassandra_Manufacture,Cassandra,1980780387,Ad group 1_Topic,Wikidich.com,Expanded text ad,Innovation,VND,0,179,0,0,3,3.6,0.1,FALSE
6/5/2019,2019-06-11 20:01:01 UTC,SEM_Cassandra_Retails,Cassandra,1980166496,Ad group 1_Placement,https://www.worldbank.org/,Image ad,Financial Industry,VND,0,19,0,0,3,2.7,0.1,FALSE
6/6/2019,2019-06-12 21:01:00.999999 UTC,SEM-Cassandra-HR1,Cassandra,1980306223,Ad group 1_Topic,https://www.nytimes.com/,Responsive search ad,Olympic Tokyo 2039,VND,3425,170,2,0,2,3.6,0.1,FALSE
6/6/2019,2019-06-12 22:01:01 UTC,SEM_Cassandra-Brand #2,Cassandra,1917978903,Ad group 1_ Brand KW_P1_May 17,https://www.nationalgeographic.com/,Expanded text ad,Republic Holiday,VND,12099,100,23,0,2,2.7,0.1,FALSE
6/6/2019,2019-06-12 23:01:01 UTC,SEM_Cassandra-World-headhunter,Cassandra,1970519510,Ad group 1_ Brand KW_P1_May 17,https://www.howstuffworks.com/,Image ad,API Bok,VND,2489,21,1,0,1,3.6,0.1,FALSE
6/6/2019,2019-06-13 00:01:00.999999 UTC,SEM_Cassandra-World-recruiment,Cassandra,1971158871,Ad group 1_ BK Pro KW_P1_GAM_12D6/5 #2,Mobile App,Responsive search ad,Thinking about China,VND,9799,115,5,0,2,3.6,0.1,FALSE
6/6/2019,2019-06-13 01:01:01 UTC,SEM_Cassandra-Search-Bank,Cassandra,1918272637,Ad group 1_BK Pro KW_P1_Jobs_17/5,Wikidich.com,Expanded text ad,Energy,VND,0,26,0,0,3,2.7,0.1,FALSE
6/6/2019,2019-06-13 02:01:01 UTC,SEM_Cassandra-Search-World-Jobs,Cassandra,1917939744,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.worldbank.org/,Image ad,National Security,VND,56003,2805,29,0,3,3.6,0.1,FALSE
6/6/2019,2019-06-13 03:01:00.999999 UTC,SEM_Cassandra_FMCG,Cassandra,1980162614,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nytimes.com/,Responsive search ad,Innovation,VND,0,7,0,0,3,2.7,0.1,FALSE
6/6/2019,2019-06-13 04:01:01 UTC,SEM_Cassandra_Finance,Cassandra,1980857190,Ad group 1_BK Pro KW_P1_GAM_12D6/5 #2,https://www.nationalgeographic.com/,Expanded text ad,Financial Industry,VND,2493,85,1,0,2,3.6,0.1,FALSE
6/6/2019,2019-06-13 05:01:01 UTC,SEM_Cassandra_MKT1,Cassandra,1978660208,Ad group 1_BK Pro KW_P1_GAM_12D6/5 #2,https://www.howstuffworks.com/,Image ad,Olympic Tokyo 2040,VND,0,106,0,0,1,3.6,0.1,FALSE
6/6/2019,2019-06-13 06:01:00.999999 UTC,SEM_Cassandra_Manufacture,Cassandra,1980780387,Ad group 2_ BK Pro KW_P1_Headhunter_16/5,Mobile App,Responsive search ad,Republic Holiday,VND,2015,187,2,0,3,3.6,0.1,FALSE
6/6/2019,2019-06-13 07:01:01 UTC,SEM_Cassandra_Retails,Cassandra,1980166496,Ad group 2_ BK Pro KW_P1_Headhunter_16/5,Wikidich.com,Expanded text ad,API Bok,VND,0,7,0,0,2,3.6,0.1,FALSE
6/7/2019,2019-06-14 08:01:01 UTC,GDN_Brand awaren_Galinburg_World_ and reach-Display-Nod 2,Galinburg,1961240827,Ad group 1 - Nod 2 - Placement,https://www.worldbank.org/,Image ad,Thinking about China,VND,95782,19793,104,0,1,2.7,0.1,FALSE
6/7/2019,2019-06-14 09:01:00.999999 UTC,GDN_Fox_Display_Display-BK1,Fox,1917129835,Ad group 1 - Nod 2- Topic,https://www.nytimes.com/,Responsive search ad,Energy,VND,87953,28456,76,0,2,2.7,0.1,FALSE
6/7/2019,2019-06-14 10:01:01 UTC,SEM-Cassandra-HR1,Cassandra,1980306223,Ad group 1 - Nod 2- Topic,https://www.nationalgeographic.com/,Expanded text ad,National Security,VND,5408,189,3,0,1,3.6,0.1,FALSE
6/7/2019,2019-06-14 11:01:01 UTC,SEM_Cassandra-Brand #2,Cassandra,1917978903,Ad group 1 - Nod 2- Topic,https://www.howstuffworks.com/,Image ad,Innovation,VND,11161,86,16,0,1,3.6,0.1,FALSE
6/7/2019,2019-06-14 12:01:00.999999 UTC,SEM_Cassandra-World-headhunter,Cassandra,1970519510,Ad group 1_Placement,Mobile App,Responsive search ad,Financial Industry,VND,6362,24,3,0,3,2.7,0.1,FALSE
6/7/2019,2019-06-14 13:01:01 UTC,SEM_Cassandra-World-recruiment,Cassandra,1971158871,Ad group 1_Topic,Wikidich.com,Expanded text ad,Olympic Tokyo 2041,VND,2721,102,2,0,2,3.6,0.1,FALSE
6/7/2019,2019-06-14 14:01:01 UTC,SEM_Cassandra-Search-Bank,Cassandra,1918272637,Ad group 1_ Brand KW_P1_May 17,https://www.worldbank.org/,Image ad,Republic Holiday,VND,0,8,0,0,1,2.7,0.1,FALSE
6/7/2019,2019-06-14 15:01:00.999999 UTC,SEM_Cassandra-Search-World-Jobs,Cassandra,1917939744,Ad group 1_ Brand KW_P1_May 17,https://www.nytimes.com/,Responsive search ad,API Bok,VND,53386,2543,27,0,3,2.7,0.1,FALSE
6/7/2019,2019-06-14 16:01:01 UTC,SEM_Cassandra_FMCG,Cassandra,1980162614,Ad group 2_ BK Pro KW_P1_Headhunter_16/5,https://www.nationalgeographic.com/,Expanded text ad,Thinking about China,VND,0,3,0,0,1,3.6,0.1,FALSE
6/7/2019,2019-06-14 17:01:01 UTC,SEM_Cassandra_Finance,Cassandra,1980857190,Ad group 2_ BK Pro KW_P1_Headhunter_16/5,https://www.howstuffworks.com/,Image ad,Energy,VND,2106,72,1,0,2,3.6,0.1,FALSE
6/7/2019,2019-06-14 18:01:00.999999 UTC,SEM_Cassandra_MKT1,Cassandra,1978660208,Ad group 1_ BK Pro KW_P1_GAM_12D6/5 #2,Mobile App,Responsive search ad,National Security,VND,0,62,0,0,2,2.7,0.1,FALSE
6/7/2019,2019-06-14 19:01:01 UTC,SEM_Cassandra_Manufacture,Cassandra,1980780387,Ad group 1_BK Pro KW_P1_Jobs_17/5,Wikidich.com,Expanded text ad,Innovation,VND,7250,121,4,0,3,3.6,0.1,FALSE
6/7/2019,2019-06-14 20:01:01 UTC,SEM_Cassandra_Retails,Cassandra,1980166496,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.worldbank.org/,Image ad,Financial Industry,VND,0,13,0,0,3,2.7,0.1,FALSE
6/8/2019,2019-06-15 21:01:00.999999 UTC,GDN_Brand awaren_Galinburg_World_ and reach-Display-Nod 2,Galinburg,1961240827,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nytimes.com/,Responsive search ad,Olympic Tokyo 2042,VND,98402,13988,82,0,3,3.6,0.1,FALSE
6/8/2019,2019-06-15 22:01:01 UTC,GDN_Fox_Display_Display-BK1,Fox,1917129835,Digital  Marketing BH2,https://www.nationalgeographic.com/,Expanded text ad,Republic Holiday,VND,135180,57411,79,0,2,3.6,0.1,FALSE
6/8/2019,2019-06-15 23:01:01 UTC,SEM-Cassandra-HR1,Cassandra,1980306223,Ad group 1 - Nod 2 - Placement,https://www.howstuffworks.com/,Image ad,API Bok,VND,6799,108,4,0,2,2.7,0.1,FALSE
6/8/2019,2019-06-16 00:01:00.999999 UTC,SEM_Cassandra-Brand #2,Cassandra,1917978903,Ad group 1 - Nod 2- Topic,Mobile App,Responsive search ad,Thinking about China,VND,9683,52,8,0,3,3.6,0.1,FALSE
6/8/2019,2019-06-16 01:01:01 UTC,SEM_Cassandra-World-headhunter,Cassandra,1970519510,Ad group 1 - Nod 2- Topic,Wikidich.com,Expanded text ad,Energy,VND,1978,21,1,0,2,2.7,0.1,FALSE
6/8/2019,2019-06-16 02:01:01 UTC,SEM_Cassandra-World-recruiment,Cassandra,1971158871,Ad group 1 - Nod 2- Topic,https://www.worldbank.org/,Image ad,National Security,VND,4539,54,3,0,2,2.7,0.1,FALSE
6/8/2019,2019-06-16 03:01:00.999999 UTC,SEM_Cassandra-Search-Bank,Cassandra,1918272637,Ad group 1_Placement,https://www.nytimes.com/,Responsive search ad,Innovation,VND,0,7,0,0,2,2.7,0.1,FALSE
6/8/2019,2019-06-16 04:01:01 UTC,SEM_Cassandra-Search-World-Jobs,Cassandra,1917939744,Ad group 1_Topic,https://www.nationalgeographic.com/,Expanded text ad,Financial Industry,VND,39968,2163,20,0,3,2.7,0.1,FALSE
6/8/2019,2019-06-16 05:01:01 UTC,SEM_Cassandra_FMCG,Cassandra,1980162614,Campaign for you,https://www.howstuffworks.com/,Image ad,Olympic Tokyo 2043,VND,2112,5,1,0,2,3.6,0.1,FALSE
6/8/2019,2019-06-16 06:01:00.999999 UTC,SEM_Cassandra_Finance,Cassandra,1980857190,HBS Toks 2020DF,Mobile App,Responsive search ad,Republic Holiday,VND,2651,40,1,0,3,2.7,0.1,FALSE
6/8/2019,2019-06-16 07:01:01 UTC,SEM_Cassandra_MKT1,Cassandra,1978660208,Most pressing nation security,Wikidich.com,Expanded text ad,API Bok,VND,2445,69,1,0,2,2.7,0.1,FALSE
6/8/2019,2019-06-16 08:01:01 UTC,SEM_Cassandra_Manufacture,Cassandra,1980780387,Ad group 1_ Brand KW_P1_May 17,https://www.worldbank.org/,Image ad,Thinking about China,VND,1669,139,1,0,2,2.7,0.1,FALSE
6/8/2019,2019-06-16 09:01:00.999999 UTC,SEM_Cassandra_Retails,Cassandra,1980166496,Ad group 1_ Brand KW_P1_May 17,https://www.nytimes.com/,Responsive search ad,Energy,VND,0,5,0,0,2,2.7,0.1,FALSE
6/9/2019,2019-06-17 10:01:01 UTC,GDN_Brand awaren_Galinburg_World_ and reach-Display-Nod 2,Galinburg,1961240827,Ad group 2_ BK Pro KW_P1_Headhunter_16/5,https://www.nationalgeographic.com/,Expanded text ad,National Security,VND,99875,11829,63,0,3,2.7,0.1,FALSE
6/9/2019,2019-06-17 11:01:01 UTC,GDN_Fox_Display_Display-BK1,Fox,1917129835,Ad group 2_ BK Pro KW_P1_Headhunter_16/5,https://www.howstuffworks.com/,Image ad,Innovation,VND,137653,57793,82,0,3,3.6,0.1,FALSE
6/9/2019,2019-06-17 12:01:00.999999 UTC,SEM-Cassandra-HR1,Cassandra,1980306223,Ad group 1_ BK Pro KW_P1_GAM_12D6/5 #2,Mobile App,Responsive search ad,Financial Industry,VND,3919,100,3,0,2,2.7,0.1,FALSE
6/9/2019,2019-06-17 13:01:01 UTC,SEM_Cassandra-Brand #2,Cassandra,1917978903,Ad group 1: Bank KW_P1_May 17,Wikidich.com,Expanded text ad,Olympic Tokyo 2044,VND,1695,39,4,0,3,2.7,0.1,FALSE
6/9/2019,2019-06-17 14:01:01 UTC,SEM_Cassandra-World-headhunter,Cassandra,1970519510,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.worldbank.org/,Image ad,Republic Holiday,VND,0,19,0,0,1,3.6,0.1,FALSE
6/9/2019,2019-06-17 15:01:00.999999 UTC,SEM_Cassandra-World-recruiment,Cassandra,1971158871,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nytimes.com/,Responsive search ad,API Bok,VND,8117,86,4,0,1,2.7,0.1,FALSE
6/9/2019,2019-06-17 16:01:01 UTC,SEM_Cassandra-Search-Bank,Cassandra,1918272637,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nationalgeographic.com/,Expanded text ad,Thinking about China,VND,0,8,0,0,3,2.7,0.1,FALSE
6/9/2019,2019-06-17 17:01:01 UTC,SEM_Cassandra-Search-World-Jobs,Cassandra,1917939744,No bounce,https://www.howstuffworks.com/,Image ad,Energy,VND,58773,2166,28,0,2,3.6,0.1,FALSE
6/9/2019,2019-06-17 18:01:00.999999 UTC,SEM_Cassandra_FMCG,Cassandra,1980162614,Finance,Mobile App,Responsive search ad,National Security,VND,0,3,0,0,1,3.6,0.1,FALSE
6/9/2019,2019-06-17 19:01:01 UTC,SEM_Cassandra_Finance,Cassandra,1980857190,Finance,Wikidich.com,Expanded text ad,Innovation,VND,0,49,0,0,1,3.6,0.1,FALSE
6/9/2019,2019-06-17 20:01:01 UTC,SEM_Cassandra_MKT1,Cassandra,1978660208,Digital  Marketing BH2,https://www.worldbank.org/,Image ad,Financial Industry,VND,2445,68,1,0,1,3.6,0.1,FALSE
6/9/2019,2019-06-17 21:01:00.999999 UTC,SEM_Cassandra_Manufacture,Cassandra,1980780387,Digital  Marketing BH2,https://www.nytimes.com/,Responsive search ad,Olympic Tokyo 2045,VND,0,130,0,0,3,3.6,0.1,FALSE
6/9/2019,2019-06-17 22:01:01 UTC,SEM_Cassandra_Retails,Cassandra,1980166496,Manufacture1,https://www.nationalgeographic.com/,Expanded text ad,Republic Holiday,VND,0,5,0,0,2,2.7,0.1,FALSE
6/10/2019,2019-06-18 23:01:01 UTC,GDN_Brand awaren_Galinburg_World_ and reach-Display-Nod 2,Galinburg,1961240827,Manufacture1,https://www.howstuffworks.com/,Image ad,API Bok,VND,98677,10123,57,0,1,3.6,0.1,FALSE
6/10/2019,2019-06-19 00:01:00.999999 UTC,GDN_Fox_Display_Display-BK1,Fox,1917129835,Retail1,Mobile App,Responsive search ad,Thinking about China,VND,53530,20847,34,0,1,2.7,0.1,FALSE
6/10/2019,2019-06-19 01:01:01 UTC,SEM-Cassandra-HR1,Cassandra,1980306223,Ad group 1 - Nod 2 - Placement,Wikidich.com,Expanded text ad,Energy,VND,0,68,0,0,3,3.6,0.1,FALSE
6/10/2019,2019-06-19 02:01:01 UTC,SEM_Cassandra-Brand #2,Cassandra,1917978903,Ad group 1 - Nod 2- Topic,https://www.worldbank.org/,Image ad,National Security,VND,20005,161,30,0,2,2.7,0.1,FALSE
6/10/2019,2019-06-19 03:01:00.999999 UTC,SEM_Cassandra-World-headhunter,Cassandra,1970519510,Ad group 1 - Nod 2- Topic,https://www.nytimes.com/,Responsive search ad,Innovation,VND,2394,16,1,0,3,3.6,0.1,FALSE
6/10/2019,2019-06-19 04:01:01 UTC,SEM_Cassandra-World-recruiment,Cassandra,1971158871,Ad group 1 - Nod 2- Topic,https://www.nationalgeographic.com/,Expanded text ad,Financial Industry,VND,0,47,0,0,1,2.7,0.1,FALSE
6/10/2019,2019-06-19 05:01:01 UTC,SEM_Cassandra-Search-Bank,Cassandra,1918272637,Ad group 1_Placement,https://www.howstuffworks.com/,Image ad,Olympic Tokyo 2046,VND,0,3,0,0,2,3.6,0.1,FALSE
6/10/2019,2019-06-19 06:01:00.999999 UTC,SEM_Cassandra-Search-World-Jobs,Cassandra,1917939744,Ad group 1_Topic,Mobile App,Responsive search ad,Republic Holiday,VND,69124,3652,35,0,2,2.7,0.1,FALSE
6/10/2019,2019-06-19 07:01:01 UTC,SEM_Cassandra_Finance,Cassandra,1980857190,Campaign for you,Wikidich.com,Expanded text ad,API Bok,VND,0,21,0,0,3,2.7,0.1,FALSE
6/10/2019,2019-06-19 08:01:01 UTC,SEM_Cassandra_MKT1,Cassandra,1978660208,HBS Toks 2020DF,https://www.worldbank.org/,Image ad,Thinking about China,VND,0,29,0,0,1,3.6,0.1,FALSE
6/10/2019,2019-06-19 09:01:00.999999 UTC,SEM_Cassandra_Manufacture,Cassandra,1980780387,Most pressing nation security,https://www.nytimes.com/,Responsive search ad,Energy,VND,1782,108,1,0,3,3.6,0.1,FALSE
6/10/2019,2019-06-19 10:01:01 UTC,SEM_Cassandra_Retails,Cassandra,1980166496,Ad group 1_ Brand KW_P1_May 17,https://www.nationalgeographic.com/,Expanded text ad,National Security,VND,0,10,0,0,3,2.7,0.1,FALSE
6/11/2019,2019-06-20 11:01:01 UTC,SEM_Cassandra-Brand #2,Cassandra,1917978903,Ad group 1_ Brand KW_P1_May 17,https://www.howstuffworks.com/,Image ad,Innovation,VND,15692,112,24,0,1,2.7,0.1,FALSE
6/11/2019,2019-06-20 12:01:00.999999 UTC,SEM_Cassandra-Search-World-Jobs,Cassandra,1917939744,Ad group 2_ BK Pro KW_P1_Headhunter_16/5,Mobile App,Responsive search ad,Financial Industry,VND,66592,4015,33,0,2,2.7,0.1,FALSE
6/12/2019,2019-06-21 13:01:01 UTC,SEM_Cassandra-Brand #2,Cassandra,1917978903,Ad group 2_ BK Pro KW_P1_Headhunter_16/5,Wikidich.com,Expanded text ad,Olympic Tokyo 2047,VND,19388,125,28,0,2,2.7,0.1,FALSE
6/12/2019,2019-06-21 14:01:01 UTC,SEM_Cassandra-Search-World-Jobs,Cassandra,1917939744,Ad group 1_ BK Pro KW_P1_GAM_12D6/5 #2,https://www.worldbank.org/,Image ad,Republic Holiday,VND,53539,3474,28,0,3,2.7,0.1,FALSE
6/13/2019,2019-06-22 15:01:00.999999 UTC,SEM_Cassandra-Brand #2,Cassandra,1917978903,Ad group 1: Bank KW_P1_May 17,https://www.nytimes.com/,Responsive search ad,API Bok,VND,15135,108,28,0,1,2.7,0.1,FALSE
6/13/2019,2019-06-22 16:01:01 UTC,SEM_Cassandra-Search-World-Jobs,Cassandra,1917939744,Ad group 1_BK Pro KW_P1_Jobs_17/5,https://www.nationalgeographic.com/,Expanded text ad,Thinking about China,VND,71426,3896,34,0,2,3.6,0.1,FALSE
